obj1_feat_0_binary,obj1_feat_1_nominal,obj1_feat_2_ordinal,obj1_feat_3_quantitative,obj1_feat_4_binary,obj1_feat_5_nominal,obj2_feat_0_binary,obj2_feat_1_nominal,obj2_feat_2_ordinal,obj2_feat_3_quantitative,obj2_feat_4_binary,obj2_feat_5_nominal,collision
1,4,0,-0.7487319755932361,1,4,0,4,4,1.0657688129726777,0,2,False
0,2,4,0.9228740881777968,1,2,1,2,0,-0.3805807718918159,1,3,True
1,4,3,-0.9040052591287382,0,2,1,3,3,0.44720636520997237,0,3,True
1,2,2,-0.618251272341569,0,3,0,2,2,-0.5019172071432375,0,1,True
1,1,0,-1.3059652885447153,1,1,0,2,2,0.3704176704220696,0,3,False
0,3,4,-0.32923733736083477,0,4,0,3,4,-1.0329614865058128,1,2,True
1,3,1,-0.4145587538364316,1,2,1,3,3,1.0939120299190275,1,3,True
0,1,4,-0.4866295274647533,1,3,0,1,2,-0.14953620306044743,0,2,True
1,2,1,0.38897619095996977,1,3,1,1,0,0.9537984621483302,0,4,True
1,4,1,-0.333348612055382,1,1,1,1,4,1.7038880532048428,1,2,False
1,2,4,1.6942038447533105,1,2,1,4,3,-0.13563797997640867,1,1,True
1,4,1,-1.1167874294692546,1,2,0,4,2,-1.295425979033069,1,4,True
0,3,4,0.7325194257937075,0,2,0,3,4,-0.3523299996558067,0,3,True
0,3,3,-0.9007986117743128,1,2,0,1,1,-0.5567100857728271,0,1,False
1,3,2,-1.8610705723279362,1,2,1,1,4,-0.005534768945244431,0,4,False
0,4,1,-1.5780366072871292,0,3,0,1,3,1.1415714287729761,1,3,False
1,1,0,0.675026799128725,0,2,0,4,1,-0.2241748048343982,0,1,True
0,3,4,1.3175213681772797,0,1,0,1,1,-0.8140699432954287,1,3,False
0,3,0,-0.9589888978385754,1,3,1,2,1,-0.2817814188073238,1,2,True
0,2,4,-0.9996545905760714,1,4,0,3,1,0.6317999633040252,0,3,False
0,3,4,-0.04120656050206785,1,4,0,3,0,-1.323193755715107,0,3,True
1,2,1,-0.7681039736931609,1,3,1,3,0,-0.19930999672616134,1,4,True
0,4,3,0.582501372185359,0,2,0,3,4,-1.5152891265292818,1,2,True
0,3,3,1.3486769395150393,1,1,1,4,0,-0.17705863879302972,1,2,False
0,4,0,0.37014990023410865,1,1,1,1,1,0.1416798594880064,1,2,True
0,1,4,-0.39379920871558777,1,4,1,1,0,-0.4093495451802424,1,3,True
1,2,1,-1.6153987765190787,1,1,1,3,0,-1.5094025592305833,0,3,True
0,1,1,-0.13813371728488125,1,3,1,2,3,-0.7366581388451197,1,4,True
0,3,4,0.9319418828728648,1,4,0,4,0,0.8414656705067609,1,2,True
0,3,3,-1.5032623094255142,0,4,1,2,1,-0.1842117759718904,1,2,False
0,4,1,1.431988761036757,1,4,0,3,4,0.0883237104836689,1,4,True
1,4,3,0.7929771519285522,1,1,0,4,2,0.3752956693325335,0,1,True
1,1,0,-0.9533817352880781,1,4,1,1,3,0.7672804506628119,1,2,True
1,3,1,-1.0055965742912962,1,3,1,1,1,-1.405545096039098,0,3,True
0,1,1,-0.4324654348150984,1,2,1,2,3,0.118827698933564,0,4,False
1,4,4,1.0573402698689551,0,3,1,1,0,0.6979749793943888,0,4,True
0,3,1,0.25233961601771054,0,2,1,1,1,-0.2877256490657148,1,2,True
1,2,0,-0.5012699474346527,1,4,0,1,0,-1.5347010872528781,0,4,True
0,2,4,0.23309661977932206,1,3,1,4,0,-0.08015586871256035,0,2,False
1,3,1,-1.2677612603169692,0,3,0,4,2,-2.0195897514250296,1,3,True
0,4,3,-0.01693339107364551,1,4,0,2,2,-0.9508021985821656,1,1,True
1,4,4,-0.8788641172607249,1,3,0,3,2,-0.11768305585948284,1,4,True
1,1,4,1.0551629674525231,1,3,1,4,2,-0.41089804888920106,0,2,True
1,2,0,-1.8052250285523723,1,4,0,1,4,0.6865725139270514,0,1,False
1,2,1,0.1753208764266383,1,2,0,2,2,1.27770329878924,1,1,True
1,1,3,2.120666242982426,0,1,1,4,2,-0.770670513157186,0,3,True
1,4,1,-0.18481105448245363,1,4,1,3,4,0.1227810942741704,1,1,True
1,4,2,-0.38368440925261366,1,2,1,2,2,-0.5063584601448594,1,1,True
1,4,0,0.27015388568966753,1,2,0,1,2,0.1798237770775286,1,4,True
0,3,4,1.342455821826996,1,1,1,1,2,-0.8058738629318309,1,4,False
1,1,0,0.8881060983019816,1,4,1,1,2,0.2367657503945719,1,1,True
0,1,0,-0.33989863860039515,0,4,0,3,0,-0.4325051664484961,0,1,True
0,2,1,-0.7325983840645163,1,1,0,2,0,0.23696544234514483,1,2,True
1,3,0,-1.2416044263956751,1,4,0,2,2,0.3279773330763571,1,1,False
1,4,0,-0.08026024754840397,0,3,0,4,3,-1.625080591322484,0,3,False
1,1,3,-0.7541467653674377,0,3,0,3,3,0.36971791791889735,1,4,True
0,2,2,0.06354545870297038,1,4,0,2,2,0.0312925875926218,0,1,True
1,2,4,-0.3102646335047822,1,4,0,2,0,-0.619726599940856,1,1,True
0,1,0,-1.6350345641812893,1,4,0,3,1,-1.152574966557824,1,3,True
0,1,2,-1.4636821302467533,0,3,1,3,0,-0.43990862488742405,0,1,False
0,2,2,-1.012634397146864,0,2,0,3,1,-0.6404531101793736,0,2,True
1,2,1,-0.028433764104291284,0,3,1,1,0,-1.67304721267953,1,2,True
1,4,3,-0.6313357278734437,1,4,1,4,2,-2.12915726658992,1,3,True
1,4,0,-1.3038531533148527,1,3,0,4,2,-0.3579434084213616,1,3,True
1,2,1,-0.6185028490752202,1,2,0,3,2,-0.26828913166523644,0,4,True
1,4,3,-0.8081151248382735,1,3,1,2,2,0.49576505684482874,0,2,True
0,3,4,2.0806320221074244,0,1,1,4,3,0.6401539106276786,1,2,True
0,3,2,1.0298989632611806,1,4,1,1,4,0.7938021916481469,0,2,False
0,2,1,-0.3098990252132974,1,1,1,2,4,0.6818216760424669,1,3,True
0,4,3,-1.4227488282306857,0,4,0,3,1,1.0336110067903996,1,4,False
1,3,3,-0.5354351839158508,1,3,1,1,4,0.2186023253248917,1,2,True
1,1,3,0.3152996108427394,1,4,0,4,3,-0.769238994631064,0,1,True
0,1,1,1.277350026532422,1,2,0,1,1,0.5513902828476913,1,1,True
1,1,2,-0.07214867307077291,0,4,0,1,4,-0.20648483158729639,1,3,True
0,3,1,1.2094475150061001,1,1,0,4,0,2.1633333609881378,0,3,True
0,2,3,0.9536039090283338,0,1,0,4,2,-0.26869502722631144,0,4,True
