,carat,cut,color,clarity,depth,table,price,x,y,z
31304,-1.0092588598296062,4,6,3,0.53261524,-0.6487472286492362,758,-1.204508,-1.1516192,-1.119123
31305,-1.0092588598296062,4,5,4,-0.17625485,-0.6487472286492362,758,-1.204508,-1.1964865,-1.205397
31306,-1.0092588598296062,4,6,3,0.67438984,-0.2006707914834058,758,-1.1866786,-1.1605924,-1.104744
31307,-1.0092588598296062,4,6,3,0.6035012,-0.2006707914834058,758,-1.2134228,-1.1875131,-1.133502
31308,-1.0092588598296062,4,6,3,-0.5306899,-0.2006707914834058,758,-1.1688493,-1.1426455,-1.191018
31309,-1.0092588598296062,3,6,3,-1.0268996,1.1435585200140854,758,-1.1688493,-1.1605924,-1.2485341
31310,-1.0092588598296062,4,6,3,0.1781802,-1.0968236658150665,758,-1.2134228,-1.1875131,-1.176639
31311,-1.0092588598296062,4,5,4,-1.3104459,-1.0968236658150665,758,-1.1331909,-1.1157253,-1.234155
31312,-1.0092588598296062,4,6,3,0.31995475,-1.0968236658150665,758,-1.2134228,-1.1875131,-1.16226
31313,-1.0092588598296062,4,6,3,0.24906613,-1.5449001029808969,758,-1.1866786,-1.1426455,-1.133502
31314,-1.0092588598296062,4,5,4,-0.034480296,-0.6487472286492362,758,-1.1955935,-1.1785395,-1.176639
31315,-1.0092588598296062,3,6,3,-0.034480296,0.24740564568242457,758,-1.2401664,-1.2144334,-1.219776
31316,-1.0092588598296062,4,6,3,-0.034480296,-0.2006707914834058,758,-1.2223371,-1.2054601,-1.205397
31317,-1.0092588598296062,4,6,3,0.31995475,-0.6487472286492362,758,-1.2223371,-1.2054601,-1.176639
31318,-1.0092588598296062,4,6,3,-0.17625485,-0.6487472286492362,758,-1.1955935,-1.1785395,-1.191018
31319,-1.0092588598296062,4,6,3,0.6035012,-1.0968236658150665,758,-1.2134228,-1.2054601,-1.147881
31320,-0.9247776620703203,3,1,7,-1.3104459,0.695482082848255,758,-1.0262153,-0.9900961,-1.119123
31321,-1.0092588598296062,4,6,3,-0.17625485,-0.6487472286492362,758,-1.1777643,-1.1605924,-1.176639
31322,-1.0092588598296062,4,6,3,-0.885125,-0.6487472286492362,758,-1.1421057,-1.1246985,-1.205397
31323,-1.0092588598296062,4,6,3,0.39084068,-0.2006707914834058,758,-1.1955935,-1.1875131,-1.147881
31324,-1.0092588598296062,4,6,3,-0.10536893,-0.6487472286492362,758,-1.2134228,-1.1964865,-1.205397
31325,-1.0092588598296062,4,5,4,0.036405634,-1.0968236658150665,758,-1.1866786,-1.1695662,-1.16226
31326,-1.0092588598296062,4,5,4,0.10729427,-0.6487472286492362,758,-1.204508,-1.1875131,-1.176639
31327,-1.0514993957658856,2,5,5,0.46172932,-0.2006707914834058,759,-1.2936542,-1.277248,-1.234155
31328,-0.9247776620703203,2,6,3,1.5959204,-0.6487472286492362,759,-1.1064472,-1.0977778,-0.9465746
31329,-1.0303791277977459,4,4,5,0.10729427,-0.6487472286492362,759,-1.2579957,-1.2234071,-1.219776
31330,-1.0303791277977459,4,3,6,0.46172932,-1.5449001029808969,759,-1.2669106,-1.2503273,-1.205397
31331,-0.9036573941021806,4,4,3,-0.034480296,-1.0968236658150665,759,-0.9994712,-0.90036124,-0.9465746
31332,-0.9247776620703203,4,4,3,-0.5306899,-0.6487472286492362,759,-0.9994712,-0.9811228,-1.032849
31333,-0.882537126134041,4,3,4,0.46172932,-1.5449001029808969,759,-0.98164195,-0.9542021,-0.91781664
31334,-0.8191762592862584,4,3,2,-0.2471408,-0.6487472286492362,759,-0.82117856,-0.8106264,-0.8315426
31335,-0.8191762592862584,4,3,2,0.10729427,-1.5449001029808969,759,-0.8568371,-0.8195996,-0.8171636
31336,-0.7558153924384757,3,2,1,-2.3737512,1.1435585200140854,759,-0.607227,-0.6670506,-0.8746796
31337,-0.7558153924384757,3,2,1,-1.7357696,1.1435585200140854,759,-0.6428855,-0.6760239,-0.8315426
31338,-0.7558153924384757,3,2,1,-1.5231092,1.1435585200140854,759,-0.69637376,-0.72089154,-0.8315426
31339,-0.9036573941021806,2,6,3,-1.23956,-0.2006707914834058,760,-0.91923976,-0.87344056,-1.004091
31340,-0.9458979929818235,2,4,4,0.10729427,-0.6487472286492362,760,-1.0975324,-1.0798309,-1.075986
31341,-0.7769356604066154,2,6,2,0.8161644,-0.6487472286492362,760,-0.84792227,-0.8106264,-0.7452686
31342,-1.114860262613668,2,5,7,-1.4522206,-0.6487472286492362,760,-1.3114835,-1.3041682,-1.4210824
31343,-1.114860262613668,4,4,5,0.67438984,-1.0968236658150665,760,-1.454118,-1.4477444,-1.3779454
31344,-1.114860262613668,4,4,5,0.1781802,-1.0968236658150665,760,-1.4184595,-1.4118505,-1.3923244
31345,-1.114860262613668,4,5,5,-1.0977855,-1.0968236658150665,760,-1.3293132,-1.313142,-1.4067034
31346,-1.114860262613668,4,5,5,0.10729427,-0.6487472286492362,760,-1.4006302,-1.3849298,-1.3779454
31347,-1.114860262613668,4,4,6,0.53261524,-0.6487472286492362,760,-1.454118,-1.4297974,-1.3923244
31348,-0.7980559913181187,4,2,3,0.24906613,-1.5449001029808969,760,-0.8122637,-0.80165267,-0.77402663
31349,-0.9670182609499632,4,5,3,0.036405634,-1.5449001029808969,760,-1.1064472,-1.1067516,-1.090365
31350,-0.9670182609499632,4,4,4,0.10729427,-1.0968236658150665,760,-1.1064472,-1.0888046,-1.075986
31351,-0.8191762592862584,4,5,1,-0.38891536,-0.6487472286492362,760,-0.82117856,-0.80165267,-0.84592164
31352,-0.7980559913181187,4,2,2,-0.60157585,-0.6487472286492362,760,-0.74986154,-0.7837057,-0.8171636
31353,-0.7980559913181187,4,4,2,-0.10536893,-0.6487472286492362,760,-0.82117856,-0.7926794,-0.8027846
31354,-1.114860262613668,4,4,7,-0.31802943,-0.2006707914834058,760,-1.4006302,-1.3759565,-1.4067034
31355,-1.114860262613668,4,4,7,0.036405634,-1.0968236658150665,760,-1.4184595,-1.3669828,-1.3923244
31356,-1.114860262613668,4,4,7,-0.2471408,-0.2006707914834058,760,-1.3917154,-1.3849298,-1.3923244
31357,-1.114860262613668,4,4,7,0.88705033,-1.0968236658150665,760,-1.4273739,-1.4118505,-1.3348083
31358,-0.8191762592862584,1,5,2,-1.5939951,2.039711394345746,760,-0.7855201,-0.7747324,-0.9321956
31359,-0.7769356604066154,4,4,2,0.53261524,-0.6487472286492362,760,-0.8122637,-0.80165267,-0.7452686
31360,-0.7769356604066154,4,5,2,0.6035012,-0.6487472286492362,760,-0.83900785,-0.8195996,-0.7596476
31361,-0.8402965272543981,2,3,4,-0.9560109,-0.2006707914834058,760,-0.8657515,-0.86446726,-0.9465746
31362,-0.7980559913181187,2,2,2,-2.2319794,1.5916349571799158,761,-0.7231174,-0.7029446,-0.9321956
31363,-0.9881385289181029,4,3,5,-0.9560109,-0.2006707914834058,761,-1.1153616,-1.0888046,-1.176639
31364,-0.9881385289181029,4,4,5,-0.60157585,-0.2006707914834058,761,-1.1331909,-1.0977778,-1.16226
31365,-0.9881385289181029,4,4,5,-0.2471408,-1.0968236658150665,761,-1.1153616,-1.0977778,-1.119123
31366,-0.9881385289181029,4,4,5,-0.034480296,-1.0968236658150665,761,-1.1331909,-1.1157253,-1.119123
31367,-0.9881385289181029,4,4,5,-0.7433504,-0.6487472286492362,761,-1.1331909,-1.1067516,-1.176639
31368,-0.9881385289181029,4,4,5,0.036405634,-1.5449001029808969,761,-1.1242764,-1.1067516,-1.104744
31369,-0.9247776620703203,4,3,4,-0.814239,-0.2006707914834058,761,-1.0262153,-0.99906975,-1.075986
31370,-1.0514993957658856,4,6,4,-0.5306899,-0.2006707914834058,761,-1.275825,-1.2593011,-1.3060501
31371,-0.7558153924384757,4,4,2,-0.2471408,-0.6487472286492362,761,-0.74986154,-0.7119178,-0.7452686
31372,-0.7980559913181187,4,6,2,0.24906613,-1.5449001029808969,761,-0.7944345,-0.7837057,-0.7596476
31373,-1.0514993957658856,3,2,6,-0.31802943,0.24740564568242457,761,-1.2579957,-1.2862213,-1.291671
31374,-1.0303791277977459,4,2,7,-0.6724645,-0.2006707914834058,761,-1.204508,-1.1964865,-1.2485341
31375,-1.0303791277977459,1,3,6,-2.6573002,2.039711394345746,761,-1.1688493,-1.1336722,-1.3779454
31376,-1.0303791277977459,2,3,6,0.74527574,-0.2006707914834058,761,-1.275825,-1.2593011,-1.191018
31377,-1.0303791277977459,4,4,5,-0.38891536,-0.6487472286492362,761,-1.2134228,-1.2054601,-1.234155
31378,-1.0303791277977459,3,2,7,-0.9560109,0.24740564568242457,761,-1.1777643,-1.1695662,-1.2485341
31379,-1.0303791277977459,2,3,6,-1.3813345,2.039711394345746,761,-1.2312521,-1.1875131,-1.3204293
31380,-1.0303791277977459,4,4,5,0.46172932,-1.0968236658150665,761,-1.2490813,-1.2323804,-1.191018
31381,-0.9036573941021806,4,5,3,-0.5306899,-0.6487472286492362,762,-0.97272754,-0.9542021,-1.004091
31382,-1.0514993957658856,4,6,3,0.39084068,-1.9929765401467272,762,-1.275825,-1.2682743,-1.219776
31383,-0.9881385289181029,3,6,3,-0.6724645,1.1435585200140854,762,-1.0797031,-1.1426455,-1.16226
31384,-1.0303791277977459,2,5,6,-1.3104459,2.039711394345746,763,-1.1866786,-1.1875131,-1.291671
31385,-1.0303791277977459,2,5,6,-0.38891536,1.5916349571799158,763,-1.2490813,-1.2323804,-1.262913
31386,-0.9458979929818235,2,6,4,-0.60157585,0.24740564568242457,763,-1.0618738,-1.0529107,-1.104744
31387,-0.9036573941021806,4,6,3,-0.459804,-1.5449001029808969,763,-0.98164195,-0.96317583,-1.004091
31388,-0.9036573941021806,4,6,3,0.39084068,-1.0968236658150665,763,-1.0173005,-0.99906975,-0.96095395
31389,-0.8191762592862584,4,2,2,-0.17625485,-1.0968236658150665,763,-0.84792227,-0.82857335,-0.84592164
31390,-0.7769356604066154,4,3,2,0.31995475,-1.5449001029808969,763,-0.7944345,-0.76575875,-0.7452686
31391,-1.0514993957658856,1,5,6,-2.799075,1.1435585200140854,763,-1.1421057,-1.1246985,-1.3779454
31392,-1.0514993957658856,4,5,6,0.53261524,-1.5449001029808969,763,-1.2847399,-1.2682743,-1.219776
31393,-1.0092588598296062,3,2,7,0.036405634,0.24740564568242457,763,-1.2312521,-1.2054601,-1.205397
31394,-0.882537126134041,2,3,4,0.1781802,-0.2006707914834058,764,-0.96381265,-0.9452289,-0.9321956
31395,-0.7346951244703361,2,3,1,-1.4522206,1.5916349571799158,764,-0.69637376,-0.65807694,-0.8171636
31396,-0.6924545255906932,2,0,2,0.46172932,0.24740564568242457,764,-0.7052882,-0.6670506,-0.63023657
31397,-0.9247776620703203,4,2,6,0.1781802,-1.5449001029808969,764,-1.0351297,-1.02599,-1.004091
31398,-1.0514993957658856,4,3,6,0.036405634,-0.2006707914834058,764,-1.2579957,-1.2323804,-1.234155
31399,-1.0514993957658856,4,3,6,0.24906613,-0.2006707914834058,764,-1.302569,-1.295195,-1.262913
31400,-1.0514993957658856,4,3,6,0.31995475,-0.2006707914834058,764,-1.275825,-1.2682743,-1.234155
31401,-1.0514993957658856,4,3,6,-0.17625485,-0.2006707914834058,764,-1.2936542,-1.277248,-1.291671
31402,-1.0514993957658856,4,3,6,0.1781802,0.24740564568242457,764,-1.302569,-1.277248,-1.262913
31403,-1.0514993957658856,4,3,6,0.10729427,-0.2006707914834058,764,-1.2936542,-1.277248,-1.262913
31404,-1.0514993957658856,4,3,6,-0.034480296,-1.5449001029808969,764,-1.2579957,-1.2503273,-1.2485341
31405,-1.0514993957658856,4,3,6,-0.034480296,-0.2006707914834058,764,-1.2669106,-1.2413541,-1.2485341
31406,-1.0514993957658856,4,3,6,-0.034480296,-0.2006707914834058,764,-1.2579957,-1.2503273,-1.2485341
31407,-1.0514993957658856,4,3,6,0.036405634,-0.6487472286492362,764,-1.2579957,-1.2323804,-1.234155
31408,-1.0514993957658856,4,3,6,-0.459804,-0.2006707914834058,764,-1.2579957,-1.2413541,-1.277292
31409,-1.0514993957658856,4,3,6,0.67438984,-1.5449001029808969,764,-1.275825,-1.2503273,-1.191018
31410,-1.0514993957658856,4,3,6,-0.2471408,0.24740564568242457,764,-1.2669106,-1.2413541,-1.262913
31411,-1.0514993957658856,4,3,6,0.1781802,-1.5449001029808969,764,-1.2312521,-1.2323804,-1.205397
31412,-1.0514993957658856,4,3,6,0.39084068,-1.5449001029808969,764,-1.2579957,-1.2413541,-1.205397
31413,-1.0514993957658856,4,3,6,0.1781802,0.24740564568242457,764,-1.2936542,-1.2862213,-1.262913
31414,-1.0514993957658856,4,3,6,-0.2471408,-0.2006707914834058,764,-1.2579957,-1.2413541,-1.262913
31415,-1.0514993957658856,4,3,6,0.31995475,-0.2006707914834058,764,-1.2936542,-1.2862213,-1.2485341
31416,-1.0514993957658856,4,3,6,-0.10536893,0.24740564568242457,764,-1.2669106,-1.2682743,-1.262913
31417,-1.0514993957658856,4,3,6,0.10729427,-1.5449001029808969,764,-1.2490813,-1.2323804,-1.219776
31418,-1.0514993957658856,4,3,6,-0.17625485,-1.0968236658150665,764,-1.2490813,-1.2413541,-1.2485341
31419,-0.8402965272543981,4,2,3,0.036405634,-1.5449001029808969,764,-0.8835812,-0.86446726,-0.8603006
31420,-0.9670182609499632,4,4,4,-0.459804,-1.0968236658150665,764,-1.0707883,-1.043937,-1.090365
31421,-0.9670182609499632,4,4,4,-0.034480296,-1.0968236658150665,764,-1.0886176,-1.0798309,-1.075986
31422,-0.8402965272543981,4,4,1,-0.17625485,-0.6487472286492362,764,-0.87466633,-0.8554936,-0.8746796
31423,-0.8191762592862584,4,4,2,-0.38891536,0.24740564568242457,764,-0.8657515,-0.82857335,-0.8746796
31424,-1.0514993957658856,4,2,7,-0.38891536,-1.0968236658150665,764,-1.2223371,-1.2234071,-1.2485341
31425,-1.0514993957658856,4,2,7,-0.17625485,0.24740564568242457,764,-1.2936542,-1.2862213,-1.291671
31426,-1.0514993957658856,4,2,7,-0.6724645,-0.6487472286492362,764,-1.2223371,-1.2054601,-1.262913
31427,-1.0514993957658856,4,2,7,0.31995475,-1.5449001029808969,764,-1.2401664,-1.2234071,-1.191018
31428,-1.0514993957658856,4,2,7,0.036405634,-0.2006707914834058,764,-1.2669106,-1.2323804,-1.234155
31429,-1.0514993957658856,4,2,7,0.53261524,-0.6487472286492362,764,-1.2669106,-1.2593011,-1.205397
31430,-1.0514993957658856,4,2,7,0.39084068,-1.5449001029808969,764,-1.2401664,-1.2323804,-1.191018
31431,-1.0514993957658856,4,2,7,-0.17625485,-0.6487472286492362,764,-1.2579957,-1.2593011,-1.262913
31432,-1.0514993957658856,4,2,7,-0.38891536,-0.6487472286492362,764,-1.2223371,-1.2234071,-1.2485341
31433,-1.0514993957658856,4,2,7,-0.10536893,-0.2006707914834058,764,-1.2669106,-1.2593011,-1.262913
31434,-1.0514993957658856,4,2,7,0.24906613,-0.2006707914834058,764,-1.2847399,-1.277248,-1.2485341
31435,-1.0514993957658856,4,2,7,0.1781802,-0.2006707914834058,764,-1.3114835,-1.295195,-1.277292
31436,-1.0514993957658856,4,2,7,0.1781802,-1.0968236658150665,764,-1.2490813,-1.2413541,-1.219776
31437,-1.0514993957658856,4,2,7,-0.31802943,0.24740564568242457,764,-1.275825,-1.277248,-1.291671
31438,-0.9881385289181029,1,4,6,1.0997108,-0.2006707914834058,764,-1.204508,-1.1605924,-1.075986
31439,-0.7769356604066154,2,5,1,-1.9484302,1.1435585200140854,765,-0.7409467,-0.69397086,-0.9034376
31440,-0.9881385289181029,4,4,4,0.74527574,-1.0968236658150665,765,-1.1777643,-1.1516192,-1.090365
31441,-0.8402965272543981,4,0,3,0.8161644,-0.2006707914834058,765,-0.87466633,-0.9272819,-0.8171636
31442,-1.0514993957658856,4,1,5,0.88705033,-0.2006707914834058,765,-1.302569,-1.3400626,-1.234155
31443,-0.9670182609499632,4,3,3,0.24906613,-0.2006707914834058,765,-1.0975324,-1.1426455,-1.090365
31444,-0.9670182609499632,3,3,3,-1.0268996,-1.5449001029808969,765,-1.0440446,-1.0798309,-1.147881
31445,-0.8402965272543981,1,0,3,1.5959204,-0.2006707914834058,765,-0.91923976,-0.9542021,-0.77402663
31446,-0.8402965272543981,2,1,2,1.0288249,-1.5449001029808969,765,-0.9281542,-0.9542021,-0.8315426
31447,-0.8402965272543981,4,1,2,-0.10536893,-0.6487472286492362,765,-0.8835812,-0.9452289,-0.91781664
31448,-0.8402965272543981,3,1,2,-1.3813345,-0.2006707914834058,765,-0.8033493,-0.83754665,-0.9465746
31449,-0.8402965272543981,2,3,1,1.1705995,0.695482082848255,765,-0.95489824,-0.9811228,-0.84592164
31450,-0.9670182609499632,4,3,3,0.036405634,-0.6487472286492362,765,-1.0797031,-1.1246985,-1.090365
31451,-0.9670182609499632,4,3,3,-0.459804,-1.0968236658150665,765,-1.052959,-1.0888046,-1.104744
31452,-0.9670182609499632,4,3,3,-0.17625485,-1.0968236658150665,765,-1.0975324,-1.1336722,-1.119123
31453,-0.9670182609499632,4,3,3,0.67438984,-1.0968236658150665,765,-1.1064472,-1.1246985,-1.047228
31454,-0.9670182609499632,3,5,2,-1.7357696,0.24740564568242457,765,-1.0173005,-1.0618839,-1.191018
31455,-0.9670182609499632,3,5,2,-1.5231092,-0.2006707914834058,765,-0.9994712,-1.0888046,-1.176639
31456,-0.9670182609499632,1,5,2,1.5250345,-0.6487472286492362,765,-1.1153616,-1.1605924,-0.989712
31457,-0.9670182609499632,4,5,2,-0.7433504,-0.6487472286492362,765,-1.052959,-1.0977778,-1.133502
31458,-0.8402965272543981,3,0,3,-0.60157585,2.039711394345746,765,-0.8657515,-0.90036124,-0.9321956
31459,-0.8402965272543981,3,0,3,0.53261524,1.1435585200140854,765,-0.9103249,-0.9542021,-0.8746796
31460,-0.8402965272543981,1,1,2,1.5250345,-0.2006707914834058,765,-0.91923976,-0.96317583,-0.7884056
31461,-0.8402965272543981,2,1,2,1.0288249,-1.0968236658150665,765,-0.90141046,-0.9452289,-0.8171636
31462,-0.8402965272543981,2,3,1,0.9579362,0.695482082848255,765,-0.91923976,-0.9721491,-0.84592164
31463,-0.8402965272543981,3,3,1,0.10729427,1.5916349571799158,765,-0.8835812,-0.93625516,-0.88905865
31464,-0.8402965272543981,2,3,1,1.0288249,-0.6487472286492362,765,-0.89249563,-0.9272819,-0.8027846
31465,-0.9670182609499632,2,1,5,0.9579362,-0.6487472286492362,765,-1.1242764,-1.1695662,-1.047228
31466,-0.9670182609499632,3,1,5,-0.17625485,1.1435585200140854,765,-1.1064472,-1.1516192,-1.133502
31467,-0.9670182609499632,3,1,5,-0.31802943,-0.2006707914834058,765,-1.0797031,-1.1157253,-1.119123
31468,-0.9670182609499632,3,2,4,-0.10536893,0.695482082848255,765,-1.0618738,-1.1157253,-1.090365
31469,-0.9670182609499632,3,2,4,-0.2471408,0.695482082848255,765,-1.0707883,-1.1067516,-1.104744
31470,-0.9670182609499632,3,2,4,0.24906613,0.24740564568242457,765,-1.1064472,-1.1426455,-1.090365
31471,-0.9670182609499632,4,2,4,0.24906613,-0.2006707914834058,765,-1.0886176,-1.1246985,-1.075986
31472,-0.9670182609499632,4,2,4,0.67438984,-1.0968236658150665,765,-1.0886176,-1.1246985,-1.032849
31473,-0.9670182609499632,3,2,4,-0.6724645,0.695482082848255,765,-1.0707883,-1.1246985,-1.147881
31474,-0.9670182609499632,3,2,4,-0.31802943,-0.6487472286492362,765,-1.0707883,-1.1246985,-1.119123
31475,-0.9670182609499632,4,2,4,0.53261524,-0.2006707914834058,765,-1.1331909,-1.1695662,-1.090365
31476,-0.9670182609499632,3,2,4,0.31995475,0.24740564568242457,765,-1.1153616,-1.1695662,-1.104744
31477,-0.9670182609499632,4,2,4,0.39084068,-1.0968236658150665,765,-1.1153616,-1.1516192,-1.090365
31478,-0.9670182609499632,4,2,4,0.67438984,-0.2006707914834058,765,-1.1153616,-1.1516192,-1.061607
31479,-0.9670182609499632,3,2,4,-0.814239,1.1435585200140854,765,-1.1064472,-1.1516192,-1.191018
31480,-0.9670182609499632,2,2,4,0.9579362,-0.2006707914834058,765,-1.1510202,-1.1964865,-1.075986
31481,-0.9670182609499632,3,3,3,-1.0977855,0.24740564568242457,765,-1.052959,-1.0888046,-1.16226
31482,-0.9670182609499632,3,3,3,-1.0268996,0.695482082848255,765,-1.0707883,-1.1157253,-1.176639
31483,-0.9670182609499632,4,3,3,0.10729427,-1.0968236658150665,765,-1.0707883,-1.1157253,-1.075986
31484,-0.9670182609499632,3,3,3,-0.459804,1.1435585200140854,765,-1.0707883,-1.0977778,-1.119123
31485,-0.9670182609499632,3,3,3,-0.31802943,0.24740564568242457,765,-1.0707883,-1.0977778,-1.104744
31486,-0.9670182609499632,3,3,3,-1.0977855,0.24740564568242457,765,-1.0440446,-1.0977778,-1.16226
31487,-0.9670182609499632,4,3,3,-0.5306899,-0.2006707914834058,765,-1.0975324,-1.1246985,-1.147881
31488,-0.9670182609499632,4,3,3,-0.2471408,-0.2006707914834058,765,-1.0886176,-1.1246985,-1.119123
31489,-0.9670182609499632,4,3,3,-0.034480296,-0.6487472286492362,765,-1.0707883,-1.1246985,-1.090365
31490,-0.9670182609499632,4,3,3,-0.31802943,-1.0968236658150665,765,-1.0886176,-1.1157253,-1.119123
31491,-0.9670182609499632,3,3,3,-1.0268996,0.24740564568242457,765,-1.0707883,-1.1157253,-1.176639
31492,-0.9670182609499632,3,3,3,0.036405634,0.24740564568242457,765,-1.0975324,-1.1336722,-1.104744
31493,-0.9670182609499632,4,3,3,0.1781802,-1.5449001029808969,765,-1.0975324,-1.1336722,-1.090365
31494,-0.9670182609499632,4,3,3,0.1781802,-0.6487472286492362,765,-1.0975324,-1.1336722,-1.090365
31495,-0.9670182609499632,4,3,3,0.31995475,-1.0968236658150665,765,-1.0975324,-1.1336722,-1.075986
31496,-0.9670182609499632,4,3,3,-0.17625485,-0.2006707914834058,765,-1.0886176,-1.1336722,-1.119123
31497,-0.9670182609499632,4,3,3,0.24906613,-1.0968236658150665,765,-1.1064472,-1.1426455,-1.090365
31498,-0.9670182609499632,3,3,3,-0.38891536,0.24740564568242457,765,-1.0975324,-1.1426455,-1.147881
31499,-0.9670182609499632,4,3,3,0.53261524,-0.2006707914834058,765,-1.0975324,-1.1426455,-1.061607
31500,-0.9670182609499632,4,3,3,0.31995475,-1.9929765401467272,765,-1.0886176,-1.1426455,-1.075986
31501,-0.9670182609499632,3,3,3,-0.10536893,1.1435585200140854,765,-1.1064472,-1.1336722,-1.119123
31502,-0.9670182609499632,4,3,3,-0.17625485,-0.6487472286492362,765,-1.0975324,-1.1336722,-1.119123
31503,-0.9670182609499632,3,3,3,-0.10536893,0.24740564568242457,765,-1.0886176,-1.1516192,-1.119123
31504,-0.9670182609499632,4,3,3,0.8161644,-1.0968236658150665,765,-1.0797031,-1.1516192,-1.032849
31505,-0.9670182609499632,4,3,3,0.1781802,-1.0968236658150665,765,-1.1153616,-1.1426455,-1.104744
31506,-0.9670182609499632,3,3,3,-0.5306899,0.24740564568242457,765,-1.1064472,-1.1426455,-1.16226
31507,-0.9670182609499632,3,3,3,0.1781802,0.695482082848255,765,-1.1242764,-1.1695662,-1.119123
31508,-0.9670182609499632,2,3,3,0.9579362,-0.2006707914834058,765,-1.1242764,-1.1695662,-1.047228
31509,-0.9670182609499632,3,3,3,-0.38891536,0.695482082848255,765,-1.1064472,-1.1695662,-1.16226
31510,-0.9670182609499632,4,3,3,0.31995475,-0.2006707914834058,765,-1.1242764,-1.1605924,-1.104744
31511,-0.9670182609499632,3,3,3,-0.38891536,2.039711394345746,765,-1.1153616,-1.1605924,-1.16226
31512,-0.9670182609499632,3,5,2,-1.9484302,1.1435585200140854,765,-0.9905568,-1.0529107,-1.191018
31513,-0.9670182609499632,4,5,2,-0.034480296,-0.6487472286492362,765,-1.0797031,-1.1157253,-1.090365
31514,-0.9670182609499632,4,5,2,-0.2471408,-1.5449001029808969,765,-1.0707883,-1.1067516,-1.104744
31515,-0.9670182609499632,3,5,2,-1.0268996,-0.2006707914834058,765,-1.0440446,-1.0798309,-1.147881
31516,-0.9670182609499632,4,5,2,0.39084068,-0.2006707914834058,765,-1.0886176,-1.1246985,-1.061607
31517,-0.9670182609499632,4,5,2,-0.2471408,-1.0968236658150665,765,-1.0618738,-1.1246985,-1.104744
31518,-0.9670182609499632,3,5,2,-0.7433504,1.1435585200140854,765,-1.0886176,-1.1246985,-1.16226
31519,-0.9670182609499632,4,5,2,-0.7433504,-0.2006707914834058,765,-1.0886176,-1.1246985,-1.16226
31520,-0.9670182609499632,4,5,2,-0.5306899,-0.2006707914834058,765,-1.0886176,-1.1246985,-1.147881
31521,-0.9670182609499632,4,5,2,0.8161644,-1.0968236658150665,765,-1.0975324,-1.1336722,-1.032849
31522,-0.9670182609499632,4,5,2,0.24906613,-1.0968236658150665,765,-1.0886176,-1.1336722,-1.075986
31523,-0.9670182609499632,2,5,2,1.0288249,-1.0968236658150665,765,-1.1064472,-1.1426455,-1.0184699
31524,-0.9670182609499632,3,5,2,0.036405634,0.24740564568242457,765,-1.0975324,-1.1336722,-1.104744
31525,-0.9670182609499632,2,5,2,1.0997108,-0.6487472286492362,765,-1.1510202,-1.1875131,-1.061607
31526,-0.9670182609499632,4,5,2,0.88705033,-1.0968236658150665,765,-1.1242764,-1.1785395,-1.061607
31527,-0.9670182609499632,3,5,2,0.10729427,0.695482082848255,765,-1.1153616,-1.1605924,-1.119123
31528,-0.9670182609499632,4,5,2,0.036405634,-0.6487472286492362,765,-1.1153616,-1.1516192,-1.119123
31529,-0.9670182609499632,4,5,2,0.8161644,-0.6487472286492362,765,-1.1153616,-1.1516192,-1.047228
31530,-0.9670182609499632,4,5,2,0.31995475,-1.0968236658150665,765,-1.1064472,-1.1516192,-1.090365
31531,-0.9670182609499632,4,5,2,0.67438984,-1.0968236658150665,765,-1.1242764,-1.1426455,-1.061607
31532,-0.9670182609499632,4,5,2,0.1781802,-0.2006707914834058,765,-1.1153616,-1.1426455,-1.104744
31533,-0.9670182609499632,3,3,3,0.46172932,0.695482082848255,765,-1.1242764,-1.1875131,-1.104744
31534,-1.0303791277977459,2,5,5,-0.459804,-1.0968236658150665,766,-1.1955935,-1.1875131,-1.219776
31535,-1.0303791277977459,4,5,5,-0.2471408,-0.6487472286492362,766,-1.2223371,-1.1964865,-1.219776
31536,-1.0303791277977459,4,5,5,-0.034480296,-0.6487472286492362,766,-1.2134228,-1.2144334,-1.205397
31537,-1.0514993957658856,4,5,5,0.10729427,0.695482082848255,766,-1.302569,-1.2862213,-1.277292
31538,-1.0514993957658856,4,5,5,0.31995475,-0.2006707914834058,766,-1.2936542,-1.277248,-1.2485341
31539,-1.0514993957658856,4,5,5,-0.17625485,0.24740564568242457,766,-1.2847399,-1.2862213,-1.291671
31540,-1.0514993957658856,4,5,5,0.10729427,-1.0968236658150665,766,-1.275825,-1.2593011,-1.2485341
31541,-1.0514993957658856,4,5,5,0.10729427,0.24740564568242457,766,-1.2936542,-1.2682743,-1.262913
31542,-1.0514993957658856,4,5,5,0.10729427,0.24740564568242457,766,-1.302569,-1.295195,-1.277292
31543,-1.0514993957658856,4,5,5,0.39084068,-0.2006707914834058,766,-1.2847399,-1.277248,-1.234155
31544,-1.0514993957658856,4,5,5,-0.10536893,0.24740564568242457,766,-1.2936542,-1.2593011,-1.277292
31545,-1.0514993957658856,4,5,5,0.24906613,-0.2006707914834058,766,-1.302569,-1.2862213,-1.262913
31546,-1.0514993957658856,4,5,5,0.39084068,-0.6487472286492362,766,-1.2936542,-1.2682743,-1.234155
31547,-1.0514993957658856,4,5,5,0.39084068,-0.2006707914834058,766,-1.2847399,-1.2682743,-1.234155
