obj1_feat_0_binary,obj1_feat_1_nominal,obj1_feat_2_ordinal,obj1_feat_3_quantitative,obj1_feat_4_binary,obj1_feat_5_nominal,obj2_feat_0_binary,obj2_feat_1_nominal,obj2_feat_2_ordinal,obj2_feat_3_quantitative,obj2_feat_4_binary,obj2_feat_5_nominal,collision
0,4,4,0.7726950076161568,1,4,0,2,1,0.9055997625546011,1,1,True
1,3,3,0.07346394231269972,1,1,1,1,0,-0.9519910937807261,0,4,True
1,2,0,-0.6643207670180964,1,2,1,3,1,-1.194774398873928,0,1,True
1,1,4,0.5887331456578823,1,2,0,4,2,0.7932683103567661,0,4,False
0,4,0,-0.7015797476934668,1,3,0,1,1,-0.9082539879961763,0,4,True
1,2,4,0.6314290851649613,0,4,1,3,3,1.7016700815843435,0,1,True
0,4,1,0.8455812322659575,0,3,0,1,4,0.06982691917754756,1,4,False
1,2,3,-0.023912599400432444,1,2,1,4,1,1.2001552102193598,1,3,True
1,2,0,-0.4013950528325156,0,4,0,2,2,-1.1127909010183343,1,3,True
1,4,0,-1.267284252149583,1,1,0,3,3,0.7308977270769459,1,4,False
1,2,3,0.9219146798633079,1,1,1,3,2,0.3879078712913164,0,4,True
0,4,3,0.5811134380803605,0,1,0,2,4,0.7536146158343046,0,2,True
0,3,1,-0.11067747235498876,1,1,1,4,2,-1.9125082619334355,1,2,True
1,2,4,-1.4664427961750257,1,2,1,1,3,0.6893447187161348,0,4,True
0,2,4,-0.5492813472276733,1,2,1,4,0,-0.7805626533408363,0,2,True
1,1,1,1.2799625511157777,0,4,0,2,2,-1.775904535739837,1,3,False
0,4,4,-0.3100670621225362,1,3,0,4,3,1.2944981098703277,0,2,True
0,1,4,0.05302542534512332,1,2,0,3,1,0.6685516231136268,1,3,True
0,4,0,-0.8495782386000429,0,1,0,4,0,1.0184771363480731,1,1,True
0,4,1,-0.42396020794074873,0,2,0,1,1,1.4902552876150532,1,1,False
1,1,3,-0.06621609100134263,0,3,0,2,2,-0.025041478630834935,1,3,True
0,3,1,0.9033549224781334,0,1,1,4,1,1.674123781489785,0,2,True
0,3,3,-0.9973794682718519,0,2,1,1,4,0.7097114319302036,0,4,False
0,1,3,-0.7204412390033431,1,2,0,1,3,-0.5692387605336992,0,4,True
0,4,0,-0.16428787296232716,0,4,1,3,2,-0.6038850297834653,1,2,False
1,2,4,0.016987079990939978,1,4,1,1,2,0.14240852935323517,1,3,True
0,2,0,-0.9350532905196167,1,1,1,1,2,-0.2205369288371769,1,4,True
0,4,4,-0.027081886217196142,0,2,0,1,2,-0.15105147685730577,1,2,True
0,4,0,-0.6612128615820261,1,3,1,4,4,-0.8353570117062441,1,3,True
0,2,0,-0.6804584831214487,1,4,0,1,2,-1.2938112588653001,1,1,True
1,4,3,0.6829093532402005,0,4,0,1,0,0.5901538861221086,0,1,False
1,1,3,0.37481576808684597,0,2,1,2,4,-0.8543616863389389,0,4,True
1,2,2,0.16569537056154357,1,2,1,2,0,-0.6462856028293211,1,4,True
0,2,3,0.23683563538319868,0,2,0,4,0,-1.3529867655600671,0,1,False
1,4,3,-1.5432219132212055,1,4,0,1,2,-0.7798758222466868,1,3,True
0,2,4,-0.8293227611124954,1,1,0,4,2,-1.5059478483390327,0,4,False
1,1,1,-0.5010490231280849,1,4,1,1,1,0.08396134955890625,0,4,True
0,4,3,0.10536231382020604,0,3,0,4,0,-0.01898280651770715,0,4,True
1,2,4,0.5748487880189412,1,2,0,1,0,-0.17231347230748104,0,2,True
0,3,3,1.3606023006687165,1,1,0,3,0,-0.4396005161777367,1,1,True
1,4,2,2.2770438097776635,0,4,0,2,3,1.5855786546930755,0,1,True
1,4,4,-2.1999427198957666,1,4,1,4,4,-0.20360469787264104,1,3,True
1,1,3,1.3230204088447415,1,4,0,2,3,0.364727074019304,0,4,True
1,2,2,1.0854372842314344,0,4,1,2,1,-0.27084609585214897,1,3,True
1,4,2,1.038211499254102,0,3,1,1,0,-0.4585424326450921,0,3,True
1,2,0,-0.12554658771520344,0,1,0,1,2,-0.13311457491531067,1,2,False
1,3,2,0.6653310793023061,1,3,1,1,4,0.17520573623618607,1,4,True
1,1,3,0.0048931254767553365,0,3,1,4,3,0.994527991275474,1,1,True
0,4,0,-0.24882378512570064,1,4,0,3,3,1.6417420204928104,1,1,False
1,1,3,-0.569432201410514,1,4,0,2,3,1.2817378630282195,0,3,False
0,1,2,1.8948705391630776,0,1,1,2,3,0.09717020627453408,1,2,False
0,2,0,-1.1917077583917106,1,3,0,3,4,-2.5255875398662404,0,3,True
1,1,2,0.4062586350151422,1,2,1,1,0,0.871797216025811,0,1,True
1,1,0,1.0689928018964887,0,1,1,2,4,-0.5091423443887663,0,2,False
1,3,2,-0.5265243807632349,1,1,0,2,0,-1.2540674548735158,0,1,True
0,3,1,1.3397113376530188,1,3,0,1,1,1.8218703673326748,1,3,True
1,4,1,0.11357082145956583,1,2,1,4,4,-0.008345042618969754,0,2,True
0,1,4,0.07663262245760397,0,2,1,3,2,-0.544553844383923,1,4,False
0,2,4,0.19035382299332218,1,3,0,2,0,0.936710582353019,1,1,True
0,3,3,-1.55241109639349,1,4,1,2,3,-1.3248183446780808,0,2,True
1,2,4,-2.1503361331053883,1,4,0,1,3,0.17771389273757107,0,4,True
1,3,4,-0.9719048302681176,0,2,0,2,1,0.09761457920912667,1,4,False
1,1,0,0.29357019403649837,1,2,0,2,4,-1.5383444286537742,1,1,False
1,2,0,-0.7762859238598343,0,4,1,4,3,0.016640446297290352,1,3,True
1,3,0,-0.18132364679019858,0,1,1,3,0,-1.2892503367041226,1,1,True
0,4,1,-1.209576954566426,0,4,1,4,0,0.5319067818820208,1,4,True
0,2,3,-1.2636133276705117,0,4,1,1,4,1.2385670566998925,0,4,True
0,2,3,0.16594192061933377,1,4,0,2,1,1.347332727338433,1,4,True
0,3,3,-0.7060410438836368,1,4,1,3,3,0.3054441255415582,1,3,True
1,4,3,-2.7350552377910007,0,4,1,3,4,0.21545235484512015,1,4,True
1,3,3,-0.19663965848501544,1,2,0,1,1,0.2983238557462782,0,4,False
0,2,4,-0.4343612937750419,1,3,0,3,1,0.34276347502990495,0,4,False
1,3,4,-0.5326012467118422,1,3,0,4,3,0.9640249805953082,0,2,True
0,1,3,0.7944017462700624,1,2,1,4,3,-0.001604430651736446,1,4,True
0,3,1,-0.20515599615319657,0,4,1,4,4,-1.1870801447248265,1,2,False
0,2,0,1.447372531395888,0,1,0,1,0,1.141019727192798,0,2,True
0,1,2,0.3632701685652338,1,4,0,4,2,-0.2094836578353995,1,2,True
0,1,1,0.6934504749724895,1,3,1,3,3,0.08025127507412319,0,2,False
0,3,1,-0.8879522533731647,1,2,1,3,0,0.3094317515824972,1,1,True
1,3,3,0.9892441156950388,0,2,1,2,2,0.812938542835025,0,2,True
0,1,4,0.970579096070772,0,4,0,3,1,-0.7569532787225075,0,3,False
0,4,3,0.6610407679732924,1,4,0,4,1,-0.21990898738661688,0,3,True
0,2,4,0.070083329777326,1,3,0,1,0,0.44336342593632994,0,3,True
1,4,2,0.20070242302601102,1,1,0,3,0,-0.39969469424207277,0,2,False
0,1,4,0.7972217022634598,1,2,0,3,4,-0.4508614051191829,0,2,True
1,2,4,-0.8862807663756559,1,3,0,1,3,-0.3409284579154901,1,3,True
0,3,3,0.5624336422833216,1,1,1,1,1,-1.0136240988034153,1,1,True
1,3,3,1.8633042410851215,0,3,0,3,2,0.3427347785265016,1,2,True
1,1,4,1.813579834091231,0,3,0,1,0,0.25822759875201345,1,1,False
1,2,3,-0.05747108381713712,1,4,1,4,0,1.4534833164192136,1,2,True
1,1,3,0.8379419506542434,1,2,1,2,3,0.6161018725971124,1,4,True
0,2,0,-0.7389393761183636,1,4,1,3,4,-0.23144030813039151,0,4,True
0,1,4,0.44809275499384504,0,4,0,2,2,0.3665102156107003,0,3,False
1,4,3,0.09524096690342007,0,2,1,3,1,0.4018491647768988,0,2,True
0,1,3,-2.19727315400849,1,2,0,3,0,-0.24883097825145536,0,3,False
1,1,3,1.5497472290403689,0,1,1,3,4,0.6840438647340594,0,4,True
1,3,2,-1.6515355390430986,1,1,0,4,0,1.6282181803984936,0,4,False
1,4,3,0.2919423864405981,1,3,1,1,2,-0.2709311772725606,0,2,True
1,1,4,-1.4808601498372784,1,1,1,4,4,-1.0142083190957902,0,4,True
0,1,3,-0.5095969524246433,0,2,0,3,2,-0.16459411423979592,0,1,True
0,3,3,-0.008546563465516998,0,2,0,3,3,0.5102681497902845,1,2,True
0,2,3,-0.8129109864996877,1,1,0,4,3,-1.5713294303399117,0,1,True
0,1,3,0.14067791672136926,0,4,0,4,0,-0.1467190581154889,0,2,False
1,4,4,-0.057830247978568075,0,1,1,4,3,-0.2287919942960557,0,4,True
0,4,4,0.5845541182171705,1,2,0,1,4,-1.31851714469207,1,2,True
1,1,0,-0.5888435020918525,0,4,1,4,4,-0.09730695694289232,1,2,True
1,3,0,-0.7114931521647228,0,1,0,1,4,0.8548155483692305,0,3,False
0,2,3,0.4190460264468469,1,1,0,1,1,0.7599687123414932,0,1,True
0,3,4,0.35168144027864867,0,1,1,3,3,-0.8991305997464835,0,2,True
0,3,1,0.182961569184924,1,3,0,4,0,-0.4048584363154511,0,1,True
1,4,0,0.3595784321574378,1,3,1,4,0,-1.4796090874372452,0,1,True
1,3,4,1.0101520663649783,0,2,1,4,4,0.09636663315143107,1,2,True
1,3,0,2.0326026464909646,1,2,1,4,4,-0.46654378947719644,0,3,False
1,2,4,-0.04656395659542306,1,4,1,3,4,-0.014916983664243174,0,3,True
1,2,1,-0.40290473169864827,1,1,0,2,1,-2.082385930350892,1,1,True
0,1,2,1.0023350824395787,0,1,1,1,3,1.4821885710600302,1,4,True
0,2,4,0.32052088708076604,0,2,1,3,4,0.4341344308525666,0,1,True
0,4,0,-0.6048687045818677,0,3,1,1,0,1.066950179780017,0,4,False
0,2,3,2.033419142693164,0,4,1,4,4,1.8530320068473205,0,3,True
0,4,3,0.015359908201703529,0,2,1,1,1,1.1727965214676759,1,3,False
1,1,4,-0.22528590318247418,1,3,1,1,4,2.0626769269633276,0,2,True
1,1,0,0.6567899415498047,1,4,0,2,4,-0.6488033704461995,0,2,False
1,3,1,-1.6813130048765856,1,2,0,4,3,0.4050542237197641,1,1,False
1,2,4,0.6010244200965051,0,4,1,2,0,-0.6845098710604863,1,2,True
0,3,0,-0.29780979003835767,1,3,1,3,2,1.615445049776641,1,3,True
1,3,3,0.11014983271660532,0,4,1,4,4,-0.8529022429071873,1,3,True
0,4,1,-1.9657733471266232,0,3,1,4,1,0.07898057908551416,1,2,True
0,1,3,0.07061262615718193,0,2,0,3,3,-1.3153359975735113,0,4,True
0,4,1,0.6358766013744707,0,3,0,3,0,-2.2893266180631064,1,1,False
0,1,4,0.7469960124685933,1,1,0,2,4,-0.168354172888615,1,3,True
1,2,1,0.18101768925374825,1,4,1,3,0,0.799273762088962,0,2,True
0,3,0,-1.319553907966303,1,4,0,1,1,-0.7035455616217977,0,3,True
1,2,0,1.7693802375816916,0,3,1,3,2,-1.6290959118625365,1,4,False
0,1,0,0.059284252810899704,1,1,1,4,0,-0.5876122099547337,1,3,True
0,3,1,-0.38921145657819545,1,1,0,1,3,1.762824395357514,1,2,False
0,4,0,-1.1157446486940545,1,4,0,1,1,-1.1531399301835938,1,1,True
0,4,0,-0.636786188496154,0,1,1,4,2,-1.3319460807907952,1,1,True
1,4,0,0.077793191138864,1,4,1,1,2,1.3365239222133485,0,3,True
0,4,4,0.06800313200442748,1,1,1,4,3,-1.2287039073190544,0,3,True
1,2,2,-0.13741893898812363,0,2,1,1,0,-0.636347118349035,0,3,True
0,1,3,-0.13203816606453966,1,2,0,3,0,-1.2950495449892812,0,1,False
0,1,1,-1.885383284241184,0,1,1,1,0,-0.1347122420516667,0,1,True
0,1,1,1.2937391379116712,0,2,1,1,1,-0.540312731840606,0,2,True
1,4,1,0.8318867362652111,1,4,0,2,3,-0.46194086955090674,0,4,True
0,1,3,-0.10503494702310866,1,1,1,4,4,-0.2854088940323993,0,4,True
0,3,1,-1.2808106615616042,1,1,0,1,2,-0.5225905531460283,0,3,True
0,2,4,-0.32493240217213193,1,3,0,4,1,-0.05500413795247907,0,4,False
0,1,3,-0.28548164603865583,1,4,0,4,3,1.561724796907895,0,4,True
1,3,0,-0.8618814221313562,1,4,1,2,0,0.7872119878688462,1,1,True
1,4,0,-0.40226012287546625,0,3,1,2,4,-2.293969916731685,0,3,True
1,2,1,-0.76644944936916,1,3,1,1,2,1.4891899727834164,1,3,True
1,4,4,-0.5689039628376377,1,2,1,4,3,-0.7173004191892228,0,4,True
1,2,0,-0.6821673167083222,0,1,1,4,1,-0.2817697383721739,1,2,True
1,2,2,-1.758416721878176,0,2,1,4,2,-0.19226500857175768,0,4,True
0,1,3,1.652444326807272,1,4,0,3,3,0.12701327115717012,1,2,True
0,1,2,0.10704436093841652,1,2,0,2,2,-0.8324583518638927,0,3,True
0,1,0,-0.6549226001221834,0,1,1,1,3,0.3478136628718264,0,1,True
0,4,0,-1.4324202602521616,0,3,1,4,2,1.118974694057153,0,1,False
1,3,1,0.8891879704628218,0,2,0,3,0,-0.34126020875905066,0,2,True
1,4,3,0.4032769838617319,0,1,1,2,2,0.9555588148023132,1,4,True
0,4,4,-0.38005375603242286,0,1,1,1,4,0.24109172386168265,1,3,True
0,3,2,0.48678947791384064,0,1,1,3,3,1.2495415200151077,1,4,True
0,2,2,1.4769763206754227,1,1,0,2,1,0.5818912732107864,0,3,True
0,2,1,0.675131628030082,0,4,0,2,0,0.6679328464505995,0,1,True
1,3,2,2.7658892734908145,1,2,0,3,4,0.5888361825963321,1,4,True
0,4,2,-0.6978080330987819,1,3,1,3,4,-0.574425774011825,1,3,True
0,2,2,1.2807269340596026,0,3,0,2,2,-0.28765740260291983,0,3,True
0,4,0,-1.2105966794933158,1,4,0,3,0,1.298648586260868,0,3,False
1,1,3,-0.24796260005275905,0,2,1,3,0,1.473096821458349,1,4,False
0,4,4,-0.5430860620209061,0,2,1,1,3,-0.2596244389488649,1,3,True
0,2,3,0.5650609238812525,1,3,0,2,4,-0.5945921622420763,1,4,True
0,4,4,0.5412462098896469,1,2,1,3,2,-0.4154856961373184,1,3,True
1,3,4,-0.10804177389551997,1,3,0,1,0,1.493602953537927,0,1,False
0,1,4,-0.7182847674241732,1,4,0,4,0,-0.5753102019114187,0,2,False
1,3,2,0.0691796667629406,0,3,0,4,3,0.35853317083697395,0,4,True
0,3,1,0.19990985396097669,0,3,0,4,4,-0.11895313423157523,0,1,False
1,2,1,0.4690903978147527,1,1,0,3,2,0.6010092761996157,1,3,True
0,4,1,-0.6334868807597733,1,2,1,2,4,-2.7937354068155984,1,2,True
0,4,4,-1.3709455937725623,0,1,0,2,2,0.03740186808458005,1,3,False
0,1,4,1.4521889672836046,0,3,0,2,3,-0.1949910806014194,1,2,False
0,1,0,1.249950683623894,0,3,0,1,4,-0.4748124416281255,1,1,False
1,1,3,-1.0240053960657352,0,1,1,1,1,-0.7313055480236704,0,2,True
1,2,2,1.638463963204853,1,2,1,3,0,-0.1537106343985732,1,3,False
1,2,4,-0.34454743814616406,1,4,1,4,1,0.7825710641955668,1,2,True
0,3,1,1.0830112270482242,0,4,0,3,3,0.503912449518026,0,2,True
0,2,1,-2.4174291177676865,0,1,1,1,1,-0.8298234240182037,1,4,False
1,4,3,0.7747179769085574,0,3,0,1,1,-2.6676009980506006,0,4,False
1,3,2,-0.7828879469632876,0,2,0,3,2,-0.5514635855109282,0,4,True
1,2,4,-0.1534430203143532,0,4,1,2,1,-0.3364497923956884,0,3,True
0,4,2,-1.0333685285373446,1,3,0,3,0,1.9229141096865727,1,4,False
0,3,4,-0.059972830639476525,1,3,1,1,3,0.8108762263308812,1,3,True
0,4,4,-0.08037572044841074,1,3,1,4,4,-0.3168865127305626,0,2,True
1,1,1,1.4672370276105517,0,2,0,1,4,0.48843212921684276,0,3,True
1,2,2,-1.156982448386872,0,4,0,1,2,-1.1940293653287122,0,4,True
1,3,2,0.8106561725681064,1,1,0,1,3,-1.325224448998787,1,1,True
1,2,0,1.9245506987296,1,2,0,3,1,-0.6030183435517319,0,4,False
1,2,4,1.9558769595222596,0,3,0,1,3,-1.1836222257523912,1,3,True
1,4,3,1.3540313411397884,1,2,0,3,1,-0.2814582420540877,1,1,False
1,3,3,0.19105680219199553,1,2,1,1,1,0.5798724127580885,1,3,True
1,3,2,-1.478303547160435,1,2,1,3,2,0.03871955368692482,0,2,True
0,3,1,0.4635789852227754,1,2,0,1,0,0.7325239711836176,0,4,True
0,1,2,0.767886311783665,0,4,1,2,2,-1.5813004327600513,0,3,False
1,2,4,-2.0384757445420876,0,1,1,1,4,-0.7494121090652572,0,1,True
0,1,1,0.031024240451197123,1,3,0,1,3,-0.16490641077193052,1,3,True
1,3,4,-1.5137108146256049,0,2,0,4,3,-0.38378170918497634,0,3,True
1,2,0,-0.47553183602675597,0,4,0,1,1,-0.7664867236480686,0,1,True
0,3,3,0.6207898973122054,0,4,1,1,1,-0.23497732037848282,1,2,False
0,1,2,0.3619767205676712,1,4,1,4,2,-0.03576467031494194,0,4,True
0,2,0,2.132081818921748,0,2,1,2,1,0.6598226648001578,1,3,True
0,4,2,1.6388394710971204,1,4,0,4,0,0.7714311713834754,0,2,True
0,2,0,-0.027027824967464933,1,3,0,3,1,1.1827752915150314,1,3,True
0,2,1,0.9718707533174522,1,1,1,3,4,-0.7160712647387457,1,3,False
0,1,1,0.5473979694592551,1,1,1,1,1,1.994308208851023,1,2,True
1,2,4,0.01791707188422497,0,4,1,1,3,1.0114474682071586,1,1,True
1,1,0,0.2334578801912593,0,1,1,1,0,-0.7070859340445923,1,4,True
1,3,2,-0.741217522171817,0,2,1,4,0,1.6236765787342882,0,1,False
1,1,0,0.9775430946770388,1,1,0,3,4,-1.9184220310729094,0,3,False
0,2,2,0.7976679077446059,1,4,0,3,3,-0.3647098191887335,1,3,True
1,1,1,-0.8728862938849473,1,3,0,1,0,-1.6213872746482079,1,3,True
0,2,0,-0.07192514855589337,1,4,0,4,4,1.0708568755635166,1,3,True
0,3,1,-0.6990383800247929,0,1,1,2,4,0.7230643640253912,0,4,False
0,4,0,-0.46428713946500283,0,4,1,3,0,1.196928267636993,1,3,False
1,4,0,0.6394319193180218,0,2,1,3,3,0.2224098629607025,0,4,True
0,4,4,-0.5854674757612115,0,2,0,3,0,-1.155063315452469,0,1,False
1,1,2,1.3376154754203406,1,4,1,2,2,-0.11510320679587979,0,2,True
1,3,3,1.661065343818276,1,3,0,1,2,0.06831542095389695,1,4,True
0,1,4,-1.1875598889620265,0,1,1,4,2,-0.4225259367792998,0,1,True
1,2,2,-0.4046482986599383,0,2,0,1,2,0.8341226442646182,1,2,True
1,2,0,-0.236117067024727,1,1,0,1,2,-0.5628296639552407,0,3,False
0,2,0,0.07757768304975993,1,1,1,1,2,2.778351440019236,1,2,False
1,3,1,0.28708323741800007,0,3,1,4,3,0.34584926917070324,1,3,True
0,4,2,-0.40624132637234717,0,4,0,3,4,-2.2242906237178404,0,3,False
0,1,2,0.3960628717000266,0,3,1,4,4,-1.5825952582050318,0,3,False
1,2,2,0.9181758566434032,0,3,1,4,1,-0.12275972684752658,0,4,True
1,4,0,0.5411843961173134,1,3,0,2,1,-0.3083886856875522,1,3,True
1,4,1,0.5232933626328202,0,1,0,1,3,-0.406151993140125,0,2,False
1,1,1,-1.1191370090913992,1,4,0,2,3,-0.5335461218194568,0,4,True
1,3,3,-0.8091559387705832,0,4,0,4,3,1.133285810725317,0,4,True
1,3,2,0.10296918268185432,0,4,1,1,1,0.6648715246408581,1,1,True
0,4,4,-0.7089983971213718,0,2,0,3,4,-0.048095921826393294,0,4,True
0,1,1,0.5941390857067567,0,4,0,4,1,-1.1262310082695004,1,1,False
1,4,0,2.340318360085118,0,2,1,1,1,0.3330608528937298,0,3,True
0,3,1,-0.8192135745416802,0,3,1,4,3,-0.8347476825069313,0,3,True
1,3,3,0.5697884677879432,1,3,0,4,0,1.023140218543778,0,2,False
1,2,4,-0.019585358921738582,0,1,0,1,0,-0.5633562718080037,1,4,False
1,1,4,-0.8373857154521832,0,3,1,1,3,-1.0563301038136865,0,1,True
1,3,4,0.40518587706201714,1,4,1,2,3,1.2333443713871188,1,3,True
1,4,1,0.14276738577768563,0,4,0,4,2,-0.5136925507965944,1,3,True
1,3,0,1.615615723050765,1,2,1,2,3,0.2126710972852199,0,2,True
0,2,2,-1.8399599140397072,0,1,0,1,2,0.07054568234071125,1,4,False
0,1,2,0.11973784317026567,0,1,0,3,2,-1.039148087822196,0,2,True
1,2,1,-0.22492961828572622,1,1,1,1,4,-0.06503821745197186,0,1,True
1,4,0,-1.2258543423899135,1,3,0,4,2,0.21398536895844153,0,4,True
1,3,4,0.6628631591788172,0,2,0,1,4,-0.2579932867130038,0,2,True
0,3,4,0.8593603226324563,1,4,0,2,2,0.8000357696174591,0,3,False
1,3,2,-0.7974305303889772,1,1,1,4,0,1.7684968042704379,0,1,True
1,4,4,0.2996713487798163,0,4,0,2,3,0.5354247252353513,1,4,True
0,2,4,-0.5238656524756865,1,4,1,2,3,-0.400782107831335,1,4,True
1,4,4,0.13926039706733376,0,2,1,4,2,-1.8942249189255027,0,1,True
1,3,1,0.49929536419238657,0,2,1,2,1,1.0959427688053964,1,1,True
1,3,3,-1.5886491060872479,1,2,1,3,2,0.6970425539784819,1,4,True
0,1,0,0.10849084274926805,1,1,1,3,2,-1.2013825095522288,0,2,False
0,1,2,1.289647972953593,1,1,1,4,4,1.069946346187177,0,2,False
0,4,3,-1.7547891353893201,0,2,1,2,3,-1.22479862667596,1,4,True
0,1,2,1.2848820242556471,0,1,0,4,1,-1.4551967257843132,1,1,True
1,1,1,-0.275905659509685,1,3,1,2,2,-1.5544283372410805,1,4,True
1,4,2,0.26225073254833703,1,3,0,1,1,0.742828525477198,0,1,True
1,4,0,-1.5203428755697879,0,4,0,3,0,1.0632728622122272,1,1,False
0,2,4,-0.14073213062351436,1,2,1,2,3,0.31197225578592386,0,3,True
0,3,3,-1.5836582464486406,0,2,1,4,2,-1.3573320255335604,1,4,True
0,3,4,-0.7032181172179994,1,4,0,1,0,-0.6874722605618873,1,4,True
0,3,2,0.8817031428501619,0,4,1,4,0,-0.6768261363517458,1,2,False
1,2,4,0.14308710286492846,1,4,0,1,4,-0.6142810479479696,1,3,True
0,2,4,-0.18280193798346242,1,2,1,2,2,1.0912575708812584,0,3,True
0,2,3,-0.27806009162180384,0,2,1,3,1,-1.0813814090374898,1,2,True
1,3,1,0.37547399213804605,0,1,1,2,1,0.7273350186824192,0,3,True
1,1,1,0.36741019139000974,0,2,0,4,4,-0.3644170154130904,0,1,False
0,4,1,1.3403850161962505,1,1,1,4,3,-0.15492016859443922,0,3,False
0,1,3,-1.1591930383090079,0,1,1,3,3,-0.29651286279196676,1,1,True
0,4,3,0.7535160844012065,1,3,1,2,1,1.4584227753376346,1,4,True
0,2,3,-0.1553211391437019,0,4,0,2,1,2.0529763350500545,1,1,False
0,4,1,0.3080479158496051,0,4,0,2,0,0.8459683603038406,1,2,True
1,2,2,0.311193232725709,0,2,1,4,2,-0.652942413761806,0,3,True
1,1,3,1.4001662522577765,1,2,0,2,3,0.9422942984760405,0,4,True
1,1,1,1.0129437346649655,1,2,0,1,2,-0.806899293880467,0,3,True
1,1,1,0.9534443644184175,0,2,0,3,1,-0.8651448631086597,1,3,False
1,3,1,-0.6413286028191871,0,1,0,4,1,2.0325990962850558,1,1,True
1,1,4,-0.4757476749405939,1,2,1,1,0,-1.0733756292894747,0,1,True
1,1,4,1.765996199067251,1,3,1,1,2,-0.6780261056219006,0,3,True
1,3,0,0.41644981772453576,0,2,0,4,0,-0.7221579625066722,1,4,True
1,1,0,-0.4318071647390333,1,4,0,1,4,1.4252598795001374,1,2,True
1,2,4,0.005698425575815022,1,1,1,3,4,-0.42607742417057615,0,2,True
0,3,0,1.357168807330924,0,2,0,4,1,0.041479309013580115,1,2,True
0,4,2,0.9638458342044397,0,4,0,1,3,-0.3983920358021095,0,3,True
0,2,0,0.7479504688399624,0,3,1,1,3,-1.2666869326497086,1,4,False
0,3,1,-0.36523093104358423,1,4,1,4,1,-0.6997930144148333,0,3,True
0,4,0,0.5316589915026847,0,2,0,3,1,-0.5554490669287988,1,4,True
0,3,0,0.40272451409440424,0,4,1,1,1,1.490358612646326,1,2,True
0,2,3,-0.3803673734340367,0,2,0,2,2,-0.9762424232342323,0,2,True
1,4,3,-0.6105094834780334,1,4,0,3,4,0.8704297179296284,0,4,True
1,3,1,2.511891749374969,1,3,1,1,4,0.41403732038593954,1,3,True
0,1,0,0.22701149026830783,0,2,1,4,4,-0.22257638991262732,0,2,True
1,4,0,0.5219570518510893,0,3,1,4,4,0.9432518503957453,0,2,True
0,1,1,-0.5671255026813299,1,3,1,3,1,-0.4152762657125763,0,2,True
1,1,3,0.9398011585633496,0,3,0,2,3,-0.3490417083000081,1,4,True
0,4,4,-0.6022582504900982,1,2,1,1,3,-0.08245165415633585,1,3,True
0,3,4,-0.25985656039370686,0,3,0,1,3,0.4921147328572976,1,2,True
0,4,3,-2.05761226844335,1,4,0,3,1,-0.7270479528120274,0,3,False
0,1,4,1.6672988990977817,1,2,0,3,0,0.1466000865354689,0,4,False
0,4,3,-1.2720165071225287,0,2,0,3,4,0.8104444279722582,1,4,False
0,3,1,-0.18042795391109204,0,3,0,1,1,1.7296838673048338,1,3,True
1,4,2,0.8927488942947479,0,4,0,4,4,-1.256171984106457,1,3,False
1,2,0,-0.5017095138456904,0,3,0,4,0,-1.5725508097730176,1,4,True
0,4,0,1.0821524916380176,0,3,0,3,1,-0.7210373279879727,1,4,False
0,1,2,-0.4017783071211112,0,2,0,4,0,1.939606238829352,1,2,False
1,3,1,-2.8072226930821054,1,4,1,1,4,1.068168921004901,1,4,True
0,3,1,0.28513999716176425,0,2,1,2,3,-0.8716052789504269,0,4,False
1,4,4,0.8402905390108407,1,3,1,4,2,-0.7675928131245947,0,2,True
0,4,1,-1.1004210297672083,0,2,0,4,1,1.484378899304445,1,2,True
1,2,0,-0.8106811637111659,1,1,1,4,2,-0.40166898804812146,1,2,True
0,3,0,0.2114404412414052,0,2,1,2,3,0.531485895854984,1,3,False
0,3,4,-0.7187714757327723,0,4,1,1,3,0.15696560000045123,0,1,True
0,2,3,-1.2648057434620006,1,2,0,1,1,-1.0241759229504066,0,2,True
1,1,3,1.1148761216826535,1,3,1,2,1,-0.8834000867390369,1,2,False
0,1,4,1.3692487285762327,1,4,0,2,4,0.013289477148598029,1,1,True
0,1,4,-0.6023932509001151,0,1,0,3,4,-0.5884676889988731,1,2,True
0,1,3,0.238492711730833,0,1,0,1,0,-1.5689171317710306,1,1,False
0,3,1,-0.3634516730323929,1,3,0,3,3,0.49831712044098936,1,3,True
1,1,0,-1.2607895206532307,1,4,0,3,3,0.5101635411449517,1,3,False
0,1,2,-0.8268138104962663,1,4,1,3,3,0.4939015295189657,1,3,True
0,4,1,0.39990870106349796,1,2,1,1,3,0.16094579143369744,0,2,True
1,1,3,0.052294868931497436,0,3,1,2,4,0.1821655051081058,0,4,True
1,3,0,-0.22607629725784828,0,2,1,4,0,0.6723190943667782,0,1,True
1,2,4,-1.413487101270796,1,3,0,4,2,-0.7160365636123945,0,2,False
1,2,2,0.9691928858972382,1,4,0,1,1,-0.7521121572291178,1,1,True
0,4,4,1.1557301385114398,0,2,1,3,3,-2.228112124472073,0,4,False
0,2,2,-1.090323901786608,1,1,0,4,2,1.160966619529135,1,1,True
0,4,1,-1.5943916841318106,0,1,1,4,0,0.9320340822559229,1,3,True
1,4,3,0.4382670155343055,0,3,0,1,4,-1.8063946379467446,0,1,False
